ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.38;14.258;0.9505333333333332;cellular;51;15;OTHER;true;true;-1
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.38;8.896;0.5930666666666667;cellular;51;15;OTHER;true;true;-2
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vshort;STILL;0.38;13.977;0.9318000000000001;cellular;51;15;OTHER;false;false;-2
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.79;14.843;0.9895333333333334;cellular;39;22;OTHER;false;false;-1
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;STILL;0.53;32.003;1;cellular;52;21;OTHER;true;true;2
urok;24;m;1;6;3.5;6.5;1.5;9.mp4;vlong;STILL;0.5;14.741;0.24568333333333334;wifi;57;15;OTHER;true;true;1
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vlong;ON_FOOT;0.38;12.447;0.4292068965517241;wifi;34;18;OTHER;false;false;-2
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.32;14.86;0.4953333333333333;cellular;34;19;OTHER;true;true;2
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vlong;STILL;0.43;22.031;0.2861168831168831;cellular;62;14;OTHER;false;true;-1
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;ON_FOOT;0.91;8.012;0.2670666666666667;wifi;27;17;OTHER;false;false;-2
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vshort;STILL;0.8;17.004;1;cellular;51;10;OTHER;true;true;-1
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.4;19.495;0.97475;cellular;85;13;OTHER;false;false;0
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;STILL;0.7;15.247;0.5082333333333333;cellular;85;21;OTHER;true;false;1
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.64;7.353;0.36765;cellular;65;0;OTHER;false;false;1
urok;24;m;1;6;3.5;6.5;1.5;9.mp4;vshort;STILL;0.6;6.071;0.6071;cellular;65;0;OTHER;true;false;-2
