uEmir;23;m;5;1.5;1;4;2;9.mp4;vlong;STILL;0.96;12.899;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;8.jpg;image;STILL;0.96;3.414;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;8.jpg;image;STILL;0.96;5.022;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;11.mp4;vlong;STILL;0.96;7.269;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;4.jpg;image;STILL;0.84;11.111;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;16.jpg;image;STILL;0.84;21.831;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vshort;STILL;0.72;5.336;wifi;58;0;HOME
uEmir;23;m;5;1.5;1;4;2;2.jpg;image;STILL;0.71;3.43;wifi;58;0;HOME
uEmir;23;m;5;1.5;1;4;2;10.jpg;image;STILL;0.7;10.345;wifi;58;0;HOME
uEmir;23;m;5;1.5;1;4;2;4.mp4;vlong;STILL;0.3;30.17;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;14.jpg;image;STILL;0.3;27.95;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.3;11.538;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vshort;STILL;0.3;3.767;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;24.jpg;image;STILL;0.3;5.652;wifi;58;14;HOME
uEmir;23;m;5;1.5;1;4;2;12.jpg;image;STILL;0.28;14.677;wifi;58;16;HOME
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.27;10.592;wifi;58;16;HOME
uEmir;23;m;5;1.5;1;4;2;4.mp4;vshort;STILL;0.27;11.001;wifi;58;16;HOME
uEmir;23;m;5;1.5;1;4;2;13.mp4;vlong;STILL;0.09;31.503;wifi;58;19;HOME
uEmir;23;m;5;1.5;1;4;2;24.jpg;image;STILL;0.8100000000000002;8.535;wifi;58;13;HOME
uEmir;23;m;5;1.5;1;4;2;13.mp4;vlong;STILL;0.8199999999999998;13.848;wifi;58;13;HOME
uEmir;23;m;5;1.5;1;4;2;11.mp4;vshort;STILL;0.93;17.003;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;6.mp4;vshort;STILL;0.93;6.001;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vshort;STILL;0.9199999999999999;8.383;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;24.jpg;image;STILL;0.91;9.223;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;13.mp4;vlong;STILL;0.8;15.473;wifi;58;22;HOME
uEmir;23;m;5;1.5;1;4;2;8.jpg;image;STILL;0.79;6.002;wifi;58;22;HOME
uEmir;23;m;5;1.5;1;4;2;18.jpg;image;STILL;0.79;11.8;wifi;58;22;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vlong;STILL;0.79;4.784;wifi;58;22;HOME
uEmir;23;m;5;1.5;1;4;2;2.jpg;image;STILL;0.78;14.623;wifi;58;23;HOME
uEmir;23;m;5;1.5;1;4;2;10.jpg;image;STILL;0.78;13.392;wifi;58;23;HOME
uEmir;23;m;5;1.5;1;4;2;18.mp4;vshort;STILL;0.78;8.499;wifi;58;23;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vlong;STILL;0.16;11.252;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;4.mp4;vshort;STILL;0.16;12.502;wifi;58;18;HOME
uEmir;23;m;5;1.5;1;4;2;8.jpg;image;STILL;0.15;10.848;wifi;58;19;HOME
uEmir;23;m;5;1.5;1;4;2;16.mp4;vlong;STILL;0.93;9.112;wifi;58;21;HOME
uEmir;23;m;5;1.5;1;4;2;18.mp4;vshort;ON_FOOT;0.6;3.601;cellular;58;12;OTHER
uEmir;23;m;5;1.5;1;4;2;2.jpg;image;ON_FOOT;0.59;14.674;cellular;58;12;OTHER
uEmir;23;m;5;1.5;1;4;2;23.mp4;vshort;STILL;0.58;6.488;cellular;58;12;OTHER
uEmir;23;m;5;1.5;1;4;2;22.jpg;image;ON_FOOT;0.58;13.469;cellular;58;12;OTHER
uEmir;23;m;5;1.5;1;4;2;22.mp4;vlong;STILL;0.57;14.905;cellular;58;12;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;6.jpg;image;ON_FOOT;0.67;14.028;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;23.mp4;vshort;ON_FOOT;0.67;19.243;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;STILL;0.67;31.5;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;22.mp4;vlong;STILL;0.66;79.887;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vlong;STILL;0.66;45.658;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;ON_FOOT;0.66;11.501;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;24.jpg;image;ON_FOOT;0.66;20.538;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;6.jpg;image;STILL;0.66;5.037;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;12.jpg;image;STILL;0.66;15.46;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;9.mp4;vshort;ON_FOOT;0.66;12.001;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;18.mp4;vshort;STILL;0.65;13.438;cellular;48;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vshort;STILL;0.65;11.501;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;6.jpg;image;ON_FOOT;0.65;19.903;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.jpg;image;ON_FOOT;0.65;26.168;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vlong;ON_FOOT;0.65;20.245;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;ON_FOOT;0.65;31.501;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;12.jpg;image;STILL;0.64;17.694;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;18.mp4;vshort;STILL;0.64;16.501;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vshort;ON_FOOT;0.64;16.001;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;20.mp4;vlong;STILL;0.64;11.509;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;20.jpg;image;STILL;0.64;22.454;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vlong;STILL;0.64;12.884;cellular;106;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.64;11.501;cellular;206;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.jpg;image;STILL;0.63;23.271;cellular;206;19;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;22.mp4;vlong;STILL;0.63;21.583;cellular;206;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;10.jpg;image;ON_FOOT;0.63;52.86;cellular;206;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;14.jpg;image;ON_FOOT;0.63;38.301;cellular;206;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.jpg;image;STILL;0.62;19.852;cellular;206;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.62;9.352;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.62;16.501;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.62;11.501;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;STILL;0.61;14.951;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;STILL;0.61;26.517;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vlong;STILL;0.61;16.667;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;11.mp4;vshort;STILL;0.61;13.153;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;18.mp4;vshort;STILL;0.61;7.343;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;13.mp4;vshort;STILL;0.61;5.195;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vshort;STILL;0.61;11.5;cellular;35;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;20.jpg;image;STILL;0.61;23.041;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;6.mp4;vshort;STILL;0.6;6.501;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;23.mp4;vshort;STILL;0.6;14.58;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.6;8.458;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vshort;STILL;0.6;11.374;cellular;52;20;HOME
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;ON_FOOT;0.43;8.347;cellular;62;14;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;16.mp4;vlong;STILL;1;6.994;wifi;41;14;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;9.mp4;vlong;ON_FOOT;0.07;10.933;wifi;65;12;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;9.mp4;vlong;STILL;0.07;6.524;wifi;65;12;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vlong;STILL;0.22;39.112;cellular;65;13;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;6.mp4;vshort;STILL;0.22;5.06;cellular;65;13;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.22;11.501;cellular;65;13;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;4.mp4;vshort;ON_FOOT;0.54;12.004;wifi;81;21;OTHER
ublaz;24;m;4;2.5;2.5;2.5;4;2.mp4;vshort;STILL;0.53;11.502;wifi;81;21;OTHER
