urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.32;14.86;cellular;34;19;OTHER;true;true;2
urok;24;m;1;6;3.5;6.5;1.5;2.jpg;image;STILL;0.86;28.664;cellular;16;0;OTHER;true;true;1
urok;24;m;1;6;3.5;6.5;1.5;14.jpg;image;STILL;0.82;5.591;cellular;16;11;OTHER;true;true;1
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vlong;STILL;0.43;22.031;cellular;62;14;OTHER;false;true;-1
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;ON_FOOT;0.91;8.012;wifi;27;17;OTHER;false;false;-2
urok;24;m;1;6;3.5;6.5;1.5;16.jpg;image;STILL;0.6;1.661;wifi;27;21;OTHER;false;false;-2
urok;24;m;1;6;3.5;6.5;1.5;24.jpg;image;STILL;0.1;12.918;cellular;27;11;OTHER;true;true;-1
urok;24;m;1;6;3.5;6.5;1.5;12.jpg;image;STILL;0.1;22.006;cellular;27;11;OTHER;true;false;-1
urok;24;m;1;6;3.5;6.5;1.5;14.jpg;image;STILL;1;3.728;wifi;41;14;OTHER;true;true;0
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vshort;STILL;0.8;17.004;cellular;51;10;OTHER;true;true;-1
urok;24;m;1;6;3.5;6.5;1.5;4.jpg;image;ON_FOOT;0.4;14.735;cellular;85;13;OTHER;true;true;0
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.4;19.495;cellular;85;13;OTHER;false;false;0
urok;24;m;1;6;3.5;6.5;1.5;16.jpg;image;STILL;0.7;5.306;cellular;85;21;OTHER;false;true;1
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vlong;STILL;0.7;15.247;cellular;85;21;OTHER;true;false;1
urok;24;m;1;6;3.5;6.5;1.5;22.jpg;image;STILL;0.7;10.776;cellular;85;21;OTHER;false;false;1
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.64;7.353;cellular;65;0;OTHER;false;false;1
urok;24;m;1;6;3.5;6.5;1.5;9.mp4;vshort;STILL;0.6;6.071;cellular;65;0;OTHER;true;false;-2
urok;24;m;1;6;3.5;6.5;1.5;20.mp4;vlong;STILL;0.16;12.098;cellular;65;17;OTHER;false;false;-1
urok;24;m;1;6;3.5;6.5;1.5;20.jpg;image;ON_FOOT;0.15;20.424;cellular;65;17;OTHER;true;true;-2
urok;24;m;1;6;3.5;6.5;1.5;13.mp4;vshort;STILL;0.06;15.573;cellular;65;0;OTHER;true;true;1
urok;24;m;1;6;3.5;6.5;1.5;8.jpg;image;STILL;0.06;12.262;cellular;65;0;OTHER;false;true;-1
utadija;60;m;4.5;1.5;2;4.5;4;9.mp4;vlong;STILL;0.74;21.385;wifi;101;13;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;22.jpg;image;STILL;0.72;5.073;wifi;101;13;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;14.jpg;image;STILL;0.6;14.92;wifi;101;17;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.59;11.502;wifi;101;17;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;24.jpg;image;STILL;0.75;1.299;wifi;101;12;OTHER;true;true;-1
utadija;60;m;4.5;1.5;2;4.5;4;11.mp4;vshort;STILL;0.75;10.08;wifi;101;12;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;20.mp4;vlong;STILL;0.57;31.519;wifi;101;14;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;23.mp4;vshort;STILL;0.51;13.138;wifi;101;19;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;24.jpg;image;STILL;0.71;11.34;cellular;101;10;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;22.jpg;image;STILL;0.57;6.877;wifi;101;14;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;6.mp4;vlong;STILL;0.56;44.67;wifi;101;14;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;4.jpg;image;STILL;0.51;12.99;wifi;101;21;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;4.mp4;vshort;STILL;0.89;12.004;wifi;101;10;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;8.jpg;image;STILL;0.89;4.795;wifi;101;10;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;4.jpg;image;STILL;0.8100000000000002;8.308;cellular;101;13;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;6.jpg;image;STILL;0.72;120.444;wifi;101;19;OTHER;false;true;2
utadija;60;m;4.5;1.5;2;4.5;4;6.mp4;vshort;STILL;0.34;7.003;wifi;101;19;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;18.jpg;image;STILL;0.34;7.925;wifi;101;19;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;16.jpg;image;STILL;0.76;30.783;wifi;101;14;OTHER;false;false;0
utadija;60;m;4.5;1.5;2;4.5;4;16.mp4;vlong;STILL;0.76;19.278;wifi;101;14;OTHER;false;true;0
utadija;60;m;4.5;1.5;2;4.5;4;11.mp4;vlong;STILL;0.76;13.138;wifi;101;14;OTHER;true;true;-1
utadija;60;m;4.5;1.5;2;4.5;4;14.jpg;image;STILL;0.7;9.357;wifi;72;17;OTHER;true;false;-1
utadija;60;m;4.5;1.5;2;4.5;4;6.mp4;vshort;STILL;0.64;7.006;wifi;72;20;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.64;12.001;wifi;72;20;OTHER;false;true;0
utadija;60;m;4.5;1.5;2;4.5;4;22.mp4;vlong;STILL;0.63;81.501;wifi;72;20;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;16.jpg;image;STILL;0.51;17.096;cellular;72;11;OTHER;true;false;0
utadija;60;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.51;12.001;cellular;72;11;OTHER;false;true;1
utadija;60;m;4.5;1.5;2;4.5;4;22.mp4;vlong;STILL;0.5;81.501;cellular;72;11;OTHER;true;true;2
utadija;60;m;4.5;1.5;2;4.5;4;4.mp4;vshort;STILL;0.8199999999999998;12.006;wifi;72;11;OTHER;false;true;1
utadija;60;m;4.5;1.5;2;4.5;4;4.mp4;vshort;STILL;0.8100000000000002;62.549;wifi;72;11;OTHER;true;true;1
utadija;60;m;4.5;1.5;2;4.5;4;13.mp4;vlong;STILL;0.39;32.019;wifi;72;12;OTHER;false;true;1
utadija;60;m;4.5;1.5;2;4.5;4;6.mp4;vshort;STILL;0.39;7.002;wifi;72;12;OTHER;true;false;1
utadija;60;m;4.5;1.5;2;4.5;4;16.mp4;vlong;STILL;0.38;31.501;wifi;72;12;OTHER;false;true;1
utadija;60;m;4.5;1.5;2;4.5;4;2.mp4;vshort;STILL;0.38;12.001;wifi;72;12;OTHER;true;true;1
